PublicationID	PublicationYear
37467168	2023
40588660	2025
40925900	2025
41237665	2025
38530369	2024
37797698	2023
38974466	2024
39041204	2024
39636455	2024
39167708	2024
38510237	2024
37829677	2023
40733633	2025
37371051	2023
36167754	2022
41087717	2025
39040621	2024
37993905	2023
39585817	2024
38896440	2024
36614273	2023
41487530	2025
41104349	2025
35661929	2022
40473419	2025
38156948	2024
PPR739534	2023
38706713	2023
39551709	2025
39846615	2025
36589242	2022
40593645	2025
41214169	2025
36278613	2022
38731585	2024
37176159	2023
36200072	2022
39264911	2024
34718641	2022
41035900	2025
38137422	2023
36700149	2023
PPR631119	2023
37998158	2023
38896386	2024
41283469	2025
40982561	2025
40204806	2025
37240111	2023
37882562	2023
37537266	2023
40894251	2025
38188985	2023
38150627	2024
41491143	2026
PMC12378409	2025
41417892	2025
41465254	2025
38415724	2024
35660142	2022
41311398	2025
35249454	2022
39703671	2024
40376266	2025
39205213	2024
41348811	2025
40768896	2025
39930439	2025
36459496	2023
41169544	2025
PPR940254	2024
38592331	2024
41149357	2025
37930865	2024
40377219	2025
40129636	2025
39428257	2025
41345312	2025
39152100	2024
40944438	2025
40290351	2024
36040812	2022
40715096	2025
38249683	2024
41353980	2025
40149967	2025
36630450	2023
34411822	2021
39558641	2024
41039172	2025
37113572	2023
36717078	2023
39563813	2024
37763215	2023
36544775	2022
39505925	2024
33683906	2021
PPR657065	2023
38393023	2024
37405954	2023
PMC12137556	2025
36932337	2023
40864593	2025
40184253	2025
34066630	2021
40721809	2025
40747330	2025
34199200	2021
39867459	2025
41257250	2024
39333186	2024
34917062	2021
39091133	2024
36413497	2022
35319277	2022
37883794	2024
39359673	2024
40332009	2025
34884636	2021
37367053	2023
38009106	2023
38646654	2024
39863105	2025
39172504	2024
37100283	2023
36903296	2023
39696571	2024
36628468	2023
35149482	2022
38638426	2024
35430480	2022
37952106	2024
37293240	2023
37703580	2024
38864271	2024
39194623	2024
36920209	2023
38638193	2024
PPR621966	2022
39453911	2024
40695793	2025
36922604	2023
38250068	2023
39976117	2025
37112459	2023
38185735	2024
38016516	2024
34799184	2022
39634057	2025
39548056	2024
36248235	2022
36712291	2023
36293130	2022
39920567	2025
39423140	2025
40769979	2025
31981855	2020
39154065	2024
41424853	2026
36432177	2022
37543367	2023
40248367	2025
PMC12344899	2025
34610539	2022
34183026	2021
37382893	2023
39598567	2024
38969708	2024
40085144	2025
37111298	2023
40437113	2025
40530895	2025
41102140	2025
40730568	2025
40268938	2025
41288076	2025
38681206	2024
33732454	2021
38269489	2024
41069865	2025
39816678	2025
37598823	2023
40140655	2025
35634719	2022
38516041	2024
35215815	2022
33948456	2021
36338806	2022
PPR1078077	2025
37243154	2023
36094626	2022
40101804	2025
39414818	2024
36233301	2022
39879738	2025
39078379	2024
34755435	2022
38887644	2024
40319060	2025
40737090	2025
36678602	2023
34023401	2021
40377310	2025
35717672	2022
40021642	2025
35792387	2022
38985984	2025
36519046	2022
38326297	2024
33191201	2021
39719968	2024
40749683	2025
39078157	2024
40722671	2025
36610162	2023
40744985	2025
41321628	2025
39129792	2024
34940015	2021
34913532	2022
38864725	2024
37559436	2023
PPR370332	2021
38650837	2024
38033794	2023
33149910	2020
39881207	2025
35284735	2022
34166690	2021
34361714	2021
40994043	2025
37588794	2023
39157440	2024
PPR743865	2023
40017515	2025
35605982	2023
38371813	2024
40663423	2025
37098037	2023
36304139	2021
41399408	2025
36498048	2022
37488176	2023
39112658	2024
39702664	2024
37677157	2023
36759595	2023
39480904	2024
PPR1054493	2025
41376600	2025
40251669	2025
38492018	2024
40725054	2025
40213908	2025
35493512	2022
34901149	2021
39309487	2024
41221023	2025
40402266	2025
34424335	2021
36117662	2022
38720898	2024
38648067	2024
37979915	2024
38811775	2024
40683980	2025
35065967	2022
41052986	2025
36354442	2022
37796723	2023
37655224	2023
37550425	2024
40298172	2025
39109538	2024
35669477	2022
34576147	2021
41148706	2025
37872175	2023
40963922	2025
38888290	2024
PMC10914586	2024
35124005	2022
38310186	2024
37265758	2023
40770055	2025
38708855	2024
37312993	2023
39291011	2024
37299745	2023
38606540	2024
37072438	2023
41465573	2025
40176146	2025
40555736	2025
39000229	2024
40246839	2025
38037139	2023
38308278	2024
40613236	2025
39454026	2024
36614085	2022
37244083	2023
35178177	2022
39684161	2024
37323402	2023
39151742	2024
39166890	2024
40690261	2025
37138606	2023
39406745	2024
38770609	2024
40654334	2025
37112802	2023
37373272	2023
37243574	2023
38865260	2024
40126472	2025
37957563	2023
40636733	2025
PPR734470	2023
41501035	2026
40333769	2025
39813169	2025
36685279	2022
40594298	2025
PPR650878	2023
PMC12388936	2025
41402251	2025
38864689	2024
37828038	2023
37242675	2023
36551099	2022
38863833	2024
37680350	2023
33532036	2021
39791515	2025
39356775	2024
32027480	2020
36253511	2023
34154404	2021
39635858	2024
38937710	2024
32819232	2021
39356758	2024
39294196	2024
38672442	2024
35962914	2022
PMC12227570	2025
38838227	2024
35968601	2022
40581117	2025
39852067	2025
37330175	2023
39951531	2025
PPR499307	2022
35647477	2022
38582789	2024
37181661	2023
39338716	2024
37252896	2023
37998903	2023
40721800	2025
37605371	2023
38685532	2024
33799060	2021
38705227	2024
32884906	2020
37417889	2023
41438036	2025
36434275	2022
37166326	2023
31993185	2020
38116449	2023
34956492	2021
41104342	2025
38022548	2023
39951026	2025
40389474	2025
36015197	2022
40739150	2025
33133395	2020
36997087	2023
38050488	2023
35448293	2022
33609202	2021
32751671	2020
40535817	2025
36959859	2023
39548104	2024
37808270	2023
37734558	2023
39046448	2024
37771574	2023
41359625	2025
33131252	2020
41169556	2025
38152610	2023
36838567	2023
39156763	2024
35225279	2022
40175345	2025
38419865	2024
PPR1103959	2025
36028520	2022
39043656	2024
37479945	2023
41365879	2025
40367241	2025
37731227	2023
37855638	2023
34572289	2021
37910792	2023
37716701	2023
38516600	2024
38165394	2024
PPR248133	2020
40263550	2025
36683765	2023
39985112	2025
34349236	2022
38529344	2024
35738399	2022
39085444	2024
39738070	2024
36385933	2022
35084580	2022
39424621	2024
35798770	2022
37433361	2023
36674645	2023
39568906	2024
40184499	2025
39591631	2024
35003094	2021
41311409	2025
35684330	2022
37463207	2023
34927652	2022
34801551	2022
PPR230754	2020
37536570	2023
40768897	2025
39596325	2024
38234870	2024
34770748	2021
37628960	2023
34944004	2021
37415866	2023
34604271	2021
34853789	2021
36875126	2023
37356719	2023
PPR695195	2023
37048156	2023
41244738	2025
39324953	2024
39309270	2024
40328725	2025
41146125	2025
34774603	2021
37239338	2023
39982223	2025
39402718	2024
38564664	2024
PPR878892	2024
35322151	2022
PPR738563	2023
31169963	2019
40216442	2025
33472402	2021
40184310	2025
PMC12335474	2025
39833185	2025
39337278	2024
40720654	2025
36603190	2023
33645523	2021
38828441	2024
39675702	2025
34996950	2022
35628409	2022
40450691	2025
41132839	2025
40593736	2025
39594573	2024
30934765	2019
40285666	2025
39097621	2024
37129415	2023
39489464	2024
38181393	2024
34596979	2021
36407957	2022
33893398	2021
40714402	2025
34804054	2021
PMC11847140	2025
36313156	2022
37355034	2023
35191762	2022
41111150	2025
41154578	2025
37374709	2023
39075088	2024
35790773	2022
33247372	2021
36726183	2023
38103786	2024
PPR577461	2022
40422773	2025
38760076	2024
39282709	2025
36007682	2022
38513441	2024
36551102	2022
34545316	2022
36376768	2023
38951692	2024
36863431	2023
40404625	2025
39235302	2024
37031819	2023
39421662	2024
40265973	2025
36453702	2023
39041817	2024
32103898	2020
37816714	2023
36555597	2022
PMC12213583	2025
PPR696905	2023
39747827	2025
35120922	2022
35343100	2022
31801592	2019
36374031	2022
38211332	2024
38446323	2024
41003242	2025
41445741	2025
41097828	2025
39416966	2024
PPR773109	2023
34823417	2021
37542002	2023
40770568	2025
34796607	2022
38477522	2024
36500686	2022
36126773	2022
37392850	2023
37143801	2023
39008065	2024
38211549	2024
34252439	2021
39735321	2024
34220755	2021
PMC12344839	2025
41058476	2025
39109927	2024
37439223	2023
39813336	2025
38636519	2024
37310643	2023
PMC12226389	2025
38236729	2024
36451853	2022
36189205	2022
PPR669991	2023
IND606856183	2020
40161926	2025
37193754	2023
38019013	2023
36325345	2022
34141839	2021
40636133	2025
35859869	2022
40892912	2025
PPR305916	2021
40756347	2025
35935935	2022
36656639	2023
34833198	2021
38445231	2024
39834300	2025
35887019	2022
39396041	2024
39497162	2024
34312257	2021
36304448	2022
40670362	2025
38273208	2024
35337383	2022
36771105	2023
41486293	2026
41492469	2026
39997130	2025
33652591	2021
36979476	2023
40414879	2025
41062181	2025
41250645	2025
PPR509611	2022
38821921	2024
36830226	2023
41062469	2025
36851595	2023
33645521	2021
36673376	2023
40595709	2025
PMC9334990	2022
37041591	2023
35222909	2022
33883922	2021
37239899	2023
34652905	2021
PPR958187	2024
PMC12362066	2025-08-22
36699034	2022
39995928	2025
38835076	2024
38172943	2024
34075638	2021
38442025	2024
40348785	2025
40886405	2025
40838516	2025
39602540	2024
41490986	2026
38543178	2024
41290700	2025
40333967	2025
38247566	2024
39435882	2024
40987771	2025
37311533	2023
35253643	2022
36826550	2023
41030776	2025
38985770	2024
34894561	2022
39002680	2024
37488603	2023
38675197	2024
34647407	2022
39413175	2024
31370204	2019
40859282	2025
37250168	2023
36982761	2023
39283902	2024
37351632	2023
PPR491036	2022
38518100	2024
35862746	2022
36309085	2022
36329085	2022
36420029	2022
40539767	2025
31979376	2020
PPR717892	2023
38456672	2024
40429825	2025
39291017	2024
35727188	2022
37901217	2023
34289065	2021
36402842	2022
36375047	2023
40156040	2025
41272817	2025
36457493	2022
35947236	2022
40921877	2025
40697322	2025
39233480	2024
36095070	2023
38920402	2024
39152196	2024
33776774	2021
36446617	2023
38421139	2024
36148891	2022
39189235	2024
34037808	2021
37752417	2023
33580518	2021
PMC10671244	2023
39399647	2024
35399275	2022
37175528	2023
PMC11203576	2024
38986034	2024
40338657	2025
PPR527013	2022
33498970	2021
37098897	2023
39437779	2024
39856537	2025
36315402	2022
37286554	2023
37609428	2023
39364352	2024
37675979	2023
PMC12125463	2025
35171002	2022
32650338	2020
39699797	2025
38973836	2024
40774696	2025
40141407	2025
34884711	2021
35108401	2022
40683858	2025
34298132	2021
37110313	2023
36366484	2022
41392977	2025
39184057	2024
40021821	2025
36139124	2022
39684655	2024
36343329	2022
PMC11201378	2024
38651870	2024
35408855	2022
39809268	2025
36068861	2022
39059380	2024
38746666	2024
41035965	2025
35590420	2022
39729988	2025
36594097	2023
35563278	2022
32435416	2020
40227198	2025
38135942	2023
PPR518885	2022
34233061	2021
36844485	2023
38833646	2024
39258379	2025
35439546	2022
36035794	2022
39074206	2025
35851409	2022
39955548	2025
37974939	2023
37122470	2023
38095058	2023
35906512	2023
PPR836013	2024
36695813	2023
35673630	2021
40567248	2025
34906892	2022
40427415	2025
34423559	2021
39379932	2024
31951646	2020
35500648	2022
38608728	2024
40329514	2025
39433128	2024
37983005	2023
39730334	2024
36551284	2022
38126034	2023
32045214	2020
33374387	2020
36750638	2023
32838528	2021
34791391	2021
39074636	2024
40525119	2025
35682848	2022
PPR644919	2023
36386622	2022
36660770	2023
38161210	2024
39815148	2025
41390497	2025
41193399	2025
40228078	2025
38569135	2024
40591889	2025
40704655	2025
40084273	2025
PPR646047	2023
34342317	2021
36297258	2022
33859474	2021
38252560	2024
39965124	2025
40517177	2025
37701533	2023
35946495	2022
35811628	2022
36309116	2023
37273602	2023
37124719	2022
40619617	2025
32966803	2021
38356181	2024
36500497	2022
PPR556193	2022
39355045	2023
39578577	2024
PPR287242	2021
36789350	2023
32694578	2020
36902398	2023
38093833	2023
37479685	2023
41301547	2025
37366977	2023
37127725	2023
40512442	2025
38909102	2024
35901231	2022
40489055	2025
39061258	2024
36876788	2023
38508313	2024
39272040	2024
39380503	2024
33406810	2021
36714582	2022
39636970	2024
40604933	2025
33225133	2020
41071873	2025
35423963	2021
40655098	2025
36419932	2022
38470783	2024
37153507	2023
34339737	2021
33396366	2020
37408314	2023
38534243	2024
39362926	2024
38740836	2024
37199643	2023
35318816	2022
39354127	2024
35007835	2022
36537046	2023
39240112	2024
33330120	2020
38746900	2024
PPR710671	2023
35835291	2022
39337407	2024
35335912	2022
PPR603828	2022
37082107	2023
36425654	2022
41303349	2025
38026984	2023
37489009	2023
33569392	2020
40399308	2025
36558913	2022
40335703	2025
PPR525900	2022
38994455	2024
35812414	2022
37692063	2023
38979434	2024
41339312	2025
34247019	2021
39739317	2025
36646965	2023
36528147	2023
39543734	2024
39681856	2025
39593207	2025
36669646	2023
37811706	2023
36759643	2023
35514999	2022
36137053	2022
37275475	2023
37254481	2023
35631672	2022
34234980	2021
37202422	2023
39601460	2025
37892215	2023
PMC12345920	2025
35897712	2022
39035901	2024
36643920	2022
39372677	2024
36852110	2023
34835009	2021
38992080	2024
40908551	2025
39569760	2025
38487241	2024
PPR691811	2023
35269785	2022
38413095	2024
34681184	2021
36674796	2023
35625621	2022
34959652	2021
36591160	2022
40221432	2025
36959304	2023
35865104	2022
33519811	2020
37498355	2023
41444645	2025
38974523	2024
39404968	2024
33019532	2020
33066693	2020
36386669	2022
38156904	2024
32079204	2020
33932547	2021
40691577	2025
37373284	2023
35884352	2022
32604841	2020
38267222	2024
34604074	2021
36804621	2023
35215781	2022
39088776	2024
40213006	2024
41477346	2025
36017888	2022
37598178	2023
36000849	2022
35538925	2022
38505861	2024
36516863	2022
33953545	2021
33910569	2021
PPR1112689	2025
37239905	2023
36500508	2022
39281835	2024
39781468	2025
34941671	2021
33324681	2020
39379364	2024
37122746	2023
40739098	2025
36475449	2022
35281879	2022
38696610	2024
39275999	2024
39993197	2025
35452676	2022
39580491	2024
36420784	2023
38138113	2023
40538098	2025
41078085	2025
37143345	2023
34927050	2021
39239524	2024
38758695	2024
37343929	2023
39309364	2024
39894850	2025
40598933	2025
PMC12390133	2025
39221546	2024
36499162	2022
PPR653360	2023
30912486	2018
PMC12380071	2025
38697971	2024
38769061	2024
37158247	2023
41473784	2025
35307347	2022
37444523	2023
36291001	2022
PPR342564	2021
33778415	2021
37661761	2023
37385465	2023
35631367	2022
32702237	2020
39191789	2024
40074291	2025
35063507	2022
32501685	2020
PMC10671529	2023
37492086	2023
38426932	2024
33261088	2020
39697343	2024
38422397	2024
37909050	2023
36220391	2022
36935517	2023
35058484	2022
40299646	2025
36344661	2023
39172784	2024
35767950	2022
39242578	2024
PMC11847032	2024
38765079	2024
37241709	2023
38845188	2024
40619595	2025
PPR515174	2022
38910355	2024
40060358	2025
38315719	2024
38235622	2024
40574867	2025
32825572	2020
33865852	2021
36099022	2022
39261676	2024
36450383	2022
38503733	2024
40618511	2025
37073329	2023
34539645	2021
36188280	2022
PPR765374	2023
39367001	2024
35697070	2022
36460337	2022
39752526	2025
39363433	2024
32690111	2020
39802746	2024
36364983	2022
41008947	2025
40847693	2025
40606162	2025
41176582	2025
37574212	2023
36756363	2023
37701441	2023
39320068	2024
38110403	2023
39821182	2025
PPR764874	2023
35485934	2022
35286747	2022
36296726	2022
37175248	2023
38559310	2024
38972295	2024
PPR666139	2023
41102188	2025
35408828	2022
32544272	2020
38400284	2024
33917853	2021
39935175	2025
36111239	2022
36284469	2022
41049098	2025
38740742	2024
37499032	2023
34339301	2021
41318689	2025
36366420	2022
36389677	2022
34715128	2021
38649449	2024
35522972	2022
PPR418024	2021
39146773	2024
39837814	2025
38247569	2024
41097428	2025
37155900	2023
37969726	2023
35008477	2021
35216109	2022
36782115	2023
34707597	2021
35888854	2022
34241280	2021
37259447	2023
38862748	2024
36765055	2023
PPR257982	2020
33622724	2021
33398250	2020
33082256	2020
31057091	2020
38733995	2024
38877169	2024
35040907	2022
38907092	2024
38596407	2024
39478159	2025
33060790	2020
37831372	2023
34884931	2021
40977892	2025
40035602	2025
PMC12130509	2025
38475767	2024
37155700	2023
36932063	2023
33527708	2021
36511681	2023
35737030	2022
40740619	2025
PPR825597	2024
PPR357654	2021
38656309	2024
39568902	2024
36553697	2022
40583472	2025
33720692	2021
38110031	2024
39220699	2024
PPR556507	2022
40089506	2025
31253281	2019
40273987	2025
38101749	2024
35548920	2022
36007953	2023
40591592	2025
33617878	2021
36513726	2022
38697404	2024
34712242	2021
39782739	2025
40431050	2025
35011321	2021
37249637	2023
36744688	2023
39404379	2024
39683906	2024
36581954	2022
PPR360966	2021
40477955	2022
40051657	2025
37259060	2023
37363744	2023
35073057	2022
36003511	2022
35225870	2022
PMC12394453	2025
39183927	2024
33343834	2021
37031298	2023
39479655	2024
34083665	2021
38131931	2023
38862818	2024
34804629	2021
35694375	2023
38237679	2024
36268125	2022
38443338	2024
36174276	2022
36971659	2023
39030964	2024
38654039	2024
32636434	2020
34921135	2021
39966941	2025
41304894	2025
40286850	2025
40427535	2025
38392020	2024
35421681	2022
38893376	2024
35874670	2022
39082798	2024
36697499	2023
39394820	2024
36557795	2022
36624782	2023
38084058	2023
36621628	2023
37583474	2023
33467753	2021
41091103	2025
36482075	2022
33158093	2020
41069681	2025
40932287	2025
PPR607827	2023
PPR435888	2021
32608454	2020
40136473	2025
38738269	2024
37822861	2023
34869275	2021
33758649	2021
39122719	2024
PPR480861	2022
38925680	2024
35707140	2022
36839070	2023
36376382	2023
38467020	2024
37770127	2023
36989090	2023
37534714	2023
37513868	2023
39376659	2024
37046846	2023
40963927	2025
33847382	2021
39056626	2024
PPR532642	2022
40563409	2025
32493513	2020
40723395	2025
35640974	2022
39212385	2024
37242520	2023
40429774	2025
40573172	2025
38987389	2024
36662882	2023
34294782	2021
37804930	2023
40625660	2025
PPR599237	2023
33142980	2020
37056391	2023
36398990	2023
38051760	2023
PPR239433	2020
39198447	2024
